customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
567,129,11,667145.49,1,3,3,7,Medium Value
568,56,17,824875.76,2,4,4,10,High Value
569,16,12,627129.25,4,3,3,10,High Value
570,15,12,759719.78,4,3,4,11,High Value
571,62,10,402802.79,2,2,1,5,Low Value
572,16,11,444651.54,4,3,2,9,Medium Value
573,11,7,379266.36,4,1,1,6,Low Value
574,26,8,341087.55,3,1,1,5,Low Value
575,1,16,1175054.35,4,4,4,12,High Value
576,14,12,593618.69,4,3,3,10,High Value
577,36,10,431072.0,3,2,2,7,Medium Value
578,93,11,754685.44,1,3,4,8,Medium Value
579,34,11,594383.73,3,3,3,9,Medium Value
580,42,10,588531.93,2,2,3,7,Medium Value
581,2,13,883917.25,4,4,4,12,High Value
582,75,6,266508.05,2,1,1,4,Low Value
583,223,6,276742.06,1,1,1,3,Low Value
584,18,11,667078.64,3,3,3,9,Medium Value
585,26,7,378701.69,3,1,1,5,Low Value
586,10,6,221362.87,4,1,1,6,Low Value
587,28,9,482109.33,3,2,2,7,Medium Value
588,30,11,546487.43,3,3,2,8,Medium Value
589,78,6,474728.63,2,1,2,5,Low Value
590,32,15,1018802.1,3,4,4,11,High Value
591,4,8,528116.25,4,1,2,7,Medium Value
592,37,14,801064.44,3,4,4,11,High Value
593,11,11,559563.64,4,3,3,10,High Value
594,61,14,811656.99,2,4,4,10,High Value
595,49,8,457783.35,2,1,2,5,Low Value
596,41,12,619899.98,2,3,3,8,Medium Value
597,66,6,304911.93,2,1,1,4,Low Value
598,109,8,489438.25,1,1,2,4,Low Value
599,164,9,667426.79,1,2,3,6,Low Value
600,40,13,727178.19,3,4,4,11,High Value
601,175,12,895717.8300000001,1,3,4,8,Medium Value
602,41,13,1074409.12,2,4,4,10,High Value
603,7,14,738090.22,4,4,4,12,High Value
604,19,7,271219.78,3,1,1,5,Low Value
605,4,16,805212.85,4,4,4,12,High Value
606,29,18,1041395.49,3,4,4,11,High Value
607,74,6,320301.44,2,1,1,4,Low Value
608,4,8,648115.3,4,1,3,8,Medium Value
609,91,11,726320.69,1,3,4,8,Medium Value
610,118,8,628394.22,1,1,3,5,Low Value
611,22,10,480879.06,3,2,2,7,Medium Value
612,1,16,1063094.21,4,4,4,12,High Value
613,49,9,351659.16000000003,2,2,1,5,Low Value
614,99,13,845633.9,1,4,4,9,Medium Value
615,67,11,695211.29,2,3,3,8,Medium Value
616,70,12,719458.57,2,3,3,8,Medium Value
617,44,11,978644.53,2,3,4,9,Medium Value
618,10,14,992027.41,4,4,4,12,High Value
619,19,10,685178.98,3,2,3,8,Medium Value
620,58,8,565112.69,2,1,3,6,Low Value
621,21,17,950003.12,3,4,4,11,High Value
622,20,8,722575.3200000001,3,1,3,7,Medium Value
623,151,10,599893.9299999999,1,2,3,6,Low Value
624,46,10,552808.47,2,2,2,6,Low Value
625,140,5,433803.01,1,1,2,4,Low Value
626,93,7,386432.76,1,1,1,3,Low Value
627,185,9,500506.5,1,2,2,5,Low Value
628,72,8,501723.31,2,1,2,5,Low Value
629,4,9,577218.04,4,2,3,9,Medium Value
630,9,17,982060.89,4,4,4,12,High Value
631,49,8,271242.19,2,1,1,4,Low Value
632,4,10,450988.69,4,2,2,8,Medium Value
633,13,6,364743.94,4,1,1,6,Low Value
634,22,12,492081.97,3,3,2,8,Medium Value
635,30,9,643105.79,3,2,3,8,Medium Value
636,20,6,307832.12,3,1,1,5,Low Value
637,13,11,732431.8200000001,4,3,4,11,High Value
638,12,12,753758.78,4,3,4,11,High Value
639,9,12,1062490.27,4,3,4,11,High Value
640,5,7,429513.52,4,1,2,7,Medium Value
641,10,8,485958.34,4,1,2,7,Medium Value
642,14,12,534296.8200000001,4,3,2,9,Medium Value
643,44,5,237109.32,2,1,1,4,Low Value
644,149,11,479977.61000000004,1,3,2,6,Low Value
645,34,7,562090.34,3,1,3,7,Medium Value
646,5,15,845165.9500000001,4,4,4,12,High Value
647,375,6,294049.58,1,1,1,3,Low Value
648,48,16,961681.9199999999,2,4,4,10,High Value
649,52,8,239820.91999999998,2,1,1,4,Low Value
650,283,10,428324.16,1,2,2,5,Low Value
651,62,9,508444.95999999996,2,2,2,6,Low Value
652,36,8,514135.07,3,1,2,6,Low Value
653,23,6,387762.99,3,1,1,5,Low Value
654,5,13,501716.68,4,4,2,10,High Value
655,5,12,740354.61,4,3,4,11,High Value
656,19,6,266597.61,3,1,1,5,Low Value
657,71,9,673676.01,2,2,3,7,Medium Value
658,33,11,747269.36,3,3,4,10,High Value
659,12,9,506805.9,4,2,2,8,Medium Value
660,153,8,517357.91000000003,1,1,2,4,Low Value
661,51,13,547002.43,2,4,2,8,Medium Value
662,40,8,541883.01,3,1,2,6,Low Value
663,44,9,439095.51,2,2,2,6,Low Value
664,68,10,671165.1,2,2,3,7,Medium Value
665,159,5,430403.51,1,1,2,4,Low Value
666,21,10,413399.5,3,2,1,6,Low Value
667,51,8,483811.65,2,1,2,5,Low Value
668,27,7,323034.29,3,1,1,5,Low Value
669,40,8,442705.05,3,1,2,6,Low Value
670,193,8,209650.01,1,1,1,3,Low Value
671,19,9,464662.94,3,2,2,7,Medium Value
672,32,13,595625.22,3,4,3,10,High Value
673,21,5,239135.11,3,1,1,5,Low Value
674,2,9,712936.96,4,2,3,9,Medium Value
675,129,7,674799.22,1,1,3,5,Low Value
676,3,13,533274.34,4,4,2,10,High Value
677,8,13,665287.38,4,4,3,11,High Value
678,7,10,745365.16,4,2,4,10,High Value
679,109,12,669006.24,1,3,3,7,Medium Value
680,47,8,303053.7,2,1,1,4,Low Value
681,11,7,462890.25,4,1,2,7,Medium Value
682,10,7,249364.85,4,1,1,6,Low Value
683,99,7,401829.29000000004,1,1,1,3,Low Value
684,18,13,714030.88,3,4,3,10,High Value
685,26,13,802074.9400000001,3,4,4,11,High Value
686,69,12,397083.13,2,3,1,6,Low Value
687,26,11,506199.38,3,3,2,8,Medium Value
688,10,7,638253.6699999999,4,1,3,8,Medium Value
689,145,6,533195.54,1,1,2,4,Low Value
690,69,9,613146.16,2,2,3,7,Medium Value
691,21,11,704380.95,3,3,3,9,Medium Value
692,87,7,492566.23000000004,1,1,2,4,Low Value
693,142,8,414368.36,1,1,1,3,Low Value
694,64,15,913221.8,2,4,4,10,High Value
695,6,8,378875.01,4,1,1,6,Low Value
696,61,6,313580.01,2,1,1,4,Low Value
697,41,5,300389.07,2,1,1,4,Low Value
698,154,10,433712.19999999995,1,2,2,5,Low Value
699,53,9,238459.82,2,2,1,5,Low Value
700,45,10,845543.65,2,2,4,8,Medium Value
701,100,10,457524.4,1,2,2,5,Low Value
702,18,6,184536.68,3,1,1,5,Low Value
703,113,12,830644.74,1,3,4,8,Medium Value
704,48,7,405130.56,2,1,1,4,Low Value
705,34,11,727876.04,3,3,4,10,High Value
706,96,10,622182.72,1,2,3,6,Low Value
707,42,8,388393.33,2,1,1,4,Low Value
708,18,12,612776.63,3,3,3,9,Medium Value
709,89,4,153167.21,1,1,1,3,Low Value
710,55,10,811892.75,2,2,4,8,Medium Value
711,3,13,710384.56,4,4,3,11,High Value
712,18,10,773699.46,3,2,4,9,Medium Value
713,72,11,658489.86,2,3,3,8,Medium Value
714,68,8,360000.16000000003,2,1,1,4,Low Value
715,10,13,687344.79,4,4,3,11,High Value
716,192,9,418831.45,1,2,2,5,Low Value
717,20,13,915454.5399999999,3,4,4,11,High Value
718,60,9,572999.37,2,2,3,7,Medium Value
719,55,8,357341.88,2,1,1,4,Low Value
720,67,12,706760.29,2,3,3,8,Medium Value
721,50,6,378101.8,2,1,1,4,Low Value
722,43,15,837637.85,2,4,4,10,High Value
723,144,7,363665.89,1,1,1,3,Low Value
724,64,9,649178.64,2,2,3,7,Medium Value
725,14,17,898061.75,4,4,4,12,High Value
726,58,6,381949.81,2,1,1,4,Low Value
727,31,8,542828.0,3,1,2,6,Low Value
728,225,4,182777.56,1,1,1,3,Low Value
729,61,8,684180.21,2,1,3,6,Low Value
730,10,11,651266.67,4,3,3,10,High Value
731,37,8,402064.16000000003,3,1,1,5,Low Value
732,56,6,328688.63,2,1,1,4,Low Value
733,11,17,866895.72,4,4,4,12,High Value
734,42,13,689088.21,2,4,3,9,Medium Value
735,112,6,324648.56,1,1,1,3,Low Value
736,25,12,741659.9800000001,3,3,4,10,High Value
737,52,11,353570.61,2,3,1,6,Low Value
738,17,13,818792.15,4,4,4,12,High Value
739,27,7,202683.81,3,1,1,5,Low Value
740,6,8,788751.91,4,1,4,9,Medium Value
741,9,13,655890.36,4,4,3,11,High Value
742,15,19,969968.23,4,4,4,12,High Value
743,36,12,896998.9199999999,3,3,4,10,High Value
744,9,17,868185.5,4,4,4,12,High Value
745,13,12,753811.08,4,3,4,11,High Value
746,113,8,575165.75,1,1,3,5,Low Value
747,47,13,831054.96,2,4,4,10,High Value
748,9,9,663108.72,4,2,3,9,Medium Value
749,31,9,502253.54000000004,3,2,2,7,Medium Value
750,59,14,836856.84,2,4,4,10,High Value
751,116,8,641702.02,1,1,3,5,Low Value
752,9,10,655869.51,4,2,3,9,Medium Value
753,41,10,434478.81,2,2,2,6,Low Value
754,56,13,810792.24,2,4,4,10,High Value
755,123,8,587297.23,1,1,3,5,Low Value
756,32,13,594983.0399999999,3,4,3,10,High Value
757,53,10,440352.63,2,2,2,6,Low Value
758,36,13,611167.4400000001,3,4,3,10,High Value
759,20,9,384905.67000000004,3,2,1,6,Low Value
760,2,12,746076.33,4,3,4,11,High Value
761,120,11,534456.26,1,3,2,6,Low Value
762,6,14,1000004.75,4,4,4,12,High Value
763,114,9,407193.17,1,2,1,4,Low Value
764,3,10,448779.43,4,2,2,8,Medium Value
765,108,8,610639.9,1,1,3,5,Low Value
766,9,11,663678.67,4,3,3,10,High Value
767,32,8,409761.7,3,1,1,5,Low Value
768,78,7,345172.94,2,1,1,4,Low Value
769,42,11,548724.86,2,3,2,7,Medium Value
770,158,8,287851.14,1,1,1,3,Low Value
771,124,11,479396.8,1,3,2,6,Low Value
772,54,11,471794.07,2,3,2,7,Medium Value
773,60,12,892674.35,2,3,4,9,Medium Value
774,27,7,465475.3,3,1,2,6,Low Value
775,17,11,701252.38,4,3,3,10,High Value
776,13,11,581722.37,4,3,3,10,High Value
777,2,7,257587.69,4,1,1,6,Low Value
778,54,7,574119.94,2,1,3,6,Low Value
779,13,13,593343.73,4,4,3,11,High Value
780,385,4,274917.44,1,1,1,3,Low Value
781,175,5,261626.91,1,1,1,3,Low Value
782,109,9,334600.08999999997,1,2,1,4,Low Value
783,38,16,1039219.79,3,4,4,11,High Value
784,117,9,596439.12,1,2,3,6,Low Value
785,27,4,202953.81999999998,3,1,1,5,Low Value
786,69,18,1231046.05,2,4,4,10,High Value
787,5,9,477300.76999999996,4,2,2,8,Medium Value
788,6,13,950098.3200000001,4,4,4,12,High Value
789,44,11,716295.89,2,3,3,8,Medium Value
790,56,15,746228.73,2,4,4,10,High Value
791,89,9,543151.11,1,2,2,5,Low Value
792,39,16,1179120.61,3,4,4,11,High Value
793,30,12,665173.4299999999,3,3,3,9,Medium Value
794,182,11,540805.97,1,3,2,6,Low Value
795,1,13,541066.73,4,4,2,10,High Value
796,26,9,649965.02,3,2,3,8,Medium Value
797,114,7,487548.32,1,1,2,4,Low Value
798,26,19,1040392.22,3,4,4,11,High Value
799,19,7,273367.23,3,1,1,5,Low Value
800,44,4,163945.02000000002,2,1,1,4,Low Value
801,17,11,423509.08999999997,4,3,2,9,Medium Value
802,75,5,225029.79,2,1,1,4,Low Value
803,30,12,903323.25,3,3,4,10,High Value
804,4,19,715375.04,4,4,3,11,High Value
805,42,14,768031.38,2,4,4,10,High Value
806,5,13,903133.22,4,4,4,12,High Value
807,13,14,648433.0,4,4,3,11,High Value
808,74,9,343738.71,2,2,1,5,Low Value
809,87,9,394439.78,1,2,1,4,Low Value
810,1,7,330312.73,4,1,1,6,Low Value
811,63,14,670495.06,2,4,3,9,Medium Value
812,56,10,655292.39,2,2,3,7,Medium Value
813,102,7,285343.64,1,1,1,3,Low Value
814,101,12,485959.81,1,3,2,6,Low Value
815,27,12,464949.72,3,3,2,8,Medium Value
816,18,13,723362.65,3,4,3,10,High Value
817,164,6,179139.14,1,1,1,3,Low Value
818,22,6,230880.68,3,1,1,5,Low Value
819,12,9,464879.25,4,2,2,8,Medium Value
820,4,10,832388.6,4,2,4,10,High Value
821,14,9,565170.97,4,2,3,9,Medium Value
822,2,9,655208.03,4,2,3,9,Medium Value
823,22,10,404983.07,3,2,1,6,Low Value
824,2,9,414451.24,4,2,1,7,Medium Value
825,58,12,887743.23,2,3,4,9,Medium Value
826,43,9,460559.31,2,2,2,6,Low Value
827,103,8,300587.75,1,1,1,3,Low Value
828,5,13,454971.85,4,4,2,10,High Value
829,166,5,217639.09000000003,1,1,1,3,Low Value
830,34,9,457203.83999999997,3,2,2,7,Medium Value
831,51,7,419443.83999999997,2,1,2,5,Low Value
832,71,7,211024.72999999998,2,1,1,4,Low Value
833,28,6,254218.49,3,1,1,5,Low Value
834,138,10,530930.33,1,2,2,5,Low Value
835,2,12,930139.57,4,3,4,11,High Value
836,15,8,653672.08,4,1,3,8,Medium Value
837,29,8,434621.78,3,1,2,6,Low Value
838,70,10,497248.59,2,2,2,6,Low Value
839,33,10,667160.86,3,2,3,8,Medium Value
840,177,4,312613.58,1,1,1,3,Low Value
841,299,8,291377.56,1,1,1,3,Low Value
842,2,13,913152.27,4,4,4,12,High Value
843,16,6,342291.42000000004,4,1,1,6,Low Value
844,37,6,356937.39,3,1,1,5,Low Value
845,22,12,836843.5,3,3,4,10,High Value
846,35,9,359995.72,3,2,1,6,Low Value
847,30,8,294771.68,3,1,1,5,Low Value
848,34,11,575925.33,3,3,3,9,Medium Value
849,18,8,523050.14999999997,3,1,2,6,Low Value
850,105,9,588395.77,1,2,3,6,Low Value
851,14,12,509163.91,4,3,2,9,Medium Value
852,55,12,635181.25,2,3,3,8,Medium Value
853,39,6,227015.26,3,1,1,5,Low Value
854,18,8,667017.47,3,1,3,7,Medium Value
855,99,13,723527.67,1,4,3,8,Medium Value
856,24,10,543226.54,3,2,2,7,Medium Value
857,14,9,594073.85,4,2,3,9,Medium Value
858,17,13,484988.78,4,4,2,10,High Value
859,190,6,256528.61000000002,1,1,1,3,Low Value
860,241,9,831583.83,1,2,4,7,Medium Value
861,27,15,783379.9600000001,3,4,4,11,High Value
862,298,7,689994.38,1,1,3,5,Low Value
863,25,9,536747.91,3,2,2,7,Medium Value
864,84,8,383918.76,1,1,1,3,Low Value
865,110,9,508396.43,1,2,2,5,Low Value
866,121,3,134686.61,1,1,1,3,Low Value
867,49,8,510562.52999999997,2,1,2,5,Low Value
868,40,13,853881.25,3,4,4,11,High Value
869,89,6,295763.26,1,1,1,3,Low Value
870,61,9,771854.35,2,2,4,8,Medium Value
871,19,9,545779.3,3,2,2,7,Medium Value
872,170,9,593065.12,1,2,3,6,Low Value
873,26,6,432505.21,3,1,2,6,Low Value
874,96,7,440708.22,1,1,2,4,Low Value
875,164,12,707643.29,1,3,3,7,Medium Value
876,144,13,735522.98,1,4,4,9,Medium Value
877,2,7,613155.42,4,1,3,8,Medium Value
878,8,14,846025.87,4,4,4,12,High Value
879,57,12,678655.25,2,3,3,8,Medium Value
880,76,5,205381.88,2,1,1,4,Low Value
881,23,11,433771.98,3,3,2,8,Medium Value
882,31,8,439513.95999999996,3,1,2,6,Low Value
883,35,13,726772.85,3,4,4,11,High Value
884,17,11,689979.22,4,3,3,10,High Value
885,100,5,376425.93,1,1,1,3,Low Value
886,100,15,1023305.36,1,4,4,9,Medium Value
887,60,9,660004.1,2,2,3,7,Medium Value
888,71,8,564671.35,2,1,3,6,Low Value
889,2,9,510190.61,4,2,2,8,Medium Value
890,82,12,737889.87,2,3,4,9,Medium Value
891,109,5,430565.08,1,1,2,4,Low Value
892,2,8,327379.41000000003,4,1,1,6,Low Value
893,6,12,713000.87,4,3,3,10,High Value
894,5,7,361242.14999999997,4,1,1,6,Low Value
895,61,7,436946.19999999995,2,1,2,5,Low Value
896,1,11,629370.4500000001,4,3,3,10,High Value
897,92,7,427101.73,1,1,2,4,Low Value
898,28,10,742686.5700000001,3,2,4,9,Medium Value
899,360,7,461281.92,1,1,2,4,Low Value
900,12,9,421700.18,4,2,2,8,Medium Value
901,34,15,731589.48,3,4,4,11,High Value
902,40,7,583755.35,3,1,3,7,Medium Value
903,166,6,236367.35,1,1,1,3,Low Value
904,111,7,558388.2,1,1,3,5,Low Value
905,5,13,868536.9400000001,4,4,4,12,High Value
906,67,10,542264.89,2,2,2,6,Low Value
907,6,9,442875.43,4,2,2,8,Medium Value
908,35,11,702353.3,3,3,3,9,Medium Value
909,45,5,223852.93,2,1,1,4,Low Value
910,114,8,470218.28,1,1,2,4,Low Value
911,166,10,675911.51,1,2,3,6,Low Value
912,230,6,322660.52,1,1,1,3,Low Value
913,84,8,397165.58,1,1,1,3,Low Value
914,19,11,410588.26,3,3,1,7,Medium Value
915,271,8,735217.79,1,1,4,6,Low Value
916,16,15,925459.61,4,4,4,12,High Value
917,39,16,680237.0800000001,3,4,3,10,High Value
918,36,9,478147.14,3,2,2,7,Medium Value
919,24,11,745899.06,3,3,4,10,High Value
920,39,7,422545.81,3,1,2,6,Low Value
921,13,7,536674.87,4,1,2,7,Medium Value
922,27,10,487081.55,3,2,2,7,Medium Value
923,60,11,602937.48,2,3,3,8,Medium Value
924,1,11,478276.93,4,3,2,9,Medium Value
925,186,3,296196.45999999996,1,1,1,3,Low Value
926,103,6,280161.98000000004,1,1,1,3,Low Value
927,106,8,467686.61000000004,1,1,2,4,Low Value
928,29,10,650840.83,3,2,3,8,Medium Value
929,179,3,46247.29,1,1,1,3,Low Value
930,60,12,1068781.12,2,3,4,9,Medium Value
931,13,14,952985.75,4,4,4,12,High Value
932,21,11,735339.49,3,3,4,10,High Value
933,33,9,500506.09,3,2,2,7,Medium Value
934,28,10,564274.86,3,2,3,8,Medium Value
935,109,3,92122.6,1,1,1,3,Low Value
936,10,15,594462.6,4,4,3,11,High Value
937,21,2,39095.58,3,1,1,5,Low Value
938,17,11,535474.83,4,3,2,9,Medium Value
939,5,10,582803.62,4,2,3,9,Medium Value
940,43,12,588080.85,2,3,3,8,Medium Value
941,55,10,544564.95,2,2,2,6,Low Value
942,70,12,638292.9299999999,2,3,3,8,Medium Value
943,38,9,606021.4,3,2,3,8,Medium Value
944,42,5,474280.82,2,1,2,5,Low Value
945,25,15,715794.8,3,4,3,10,High Value
946,9,9,677868.24,4,2,3,9,Medium Value
947,32,6,477294.67,3,1,2,6,Low Value
948,11,12,941701.63,4,3,4,11,High Value
949,110,12,574610.5499999999,1,3,3,7,Medium Value
950,84,9,404244.17,1,2,1,4,Low Value
951,5,10,459760.66,4,2,2,8,Medium Value
952,32,10,667367.68,3,2,3,8,Medium Value
953,150,7,271645.35,1,1,1,3,Low Value
954,27,10,702985.52,3,2,3,8,Medium Value
955,10,13,644260.96,4,4,3,11,High Value
956,90,10,622861.4,1,2,3,6,Low Value
957,36,11,578501.45,3,3,3,9,Medium Value
958,39,10,742475.87,3,2,4,9,Medium Value
959,49,11,554889.4400000001,2,3,2,7,Medium Value
960,59,11,542218.7,2,3,2,7,Medium Value
961,259,10,515735.22,1,2,2,5,Low Value
962,4,9,517286.29,4,2,2,8,Medium Value
963,74,7,426313.67,2,1,2,5,Low Value
964,160,3,256309.58000000002,1,1,1,3,Low Value
965,88,9,522824.81,1,2,2,5,Low Value
966,32,10,505815.53,3,2,2,7,Medium Value
967,131,6,309572.42,1,1,1,3,Low Value
968,129,5,248565.13,1,1,1,3,Low Value
969,12,16,694966.86,4,4,3,11,High Value
970,15,14,779171.04,4,4,4,12,High Value
971,96,8,538597.47,1,1,2,4,Low Value
972,125,6,286752.9,1,1,1,3,Low Value
973,21,11,816993.55,3,3,4,10,High Value
974,17,10,681940.03,4,2,3,9,Medium Value
975,37,14,709047.25,3,4,3,10,High Value
976,10,10,703688.2899999999,4,2,3,9,Medium Value
977,105,15,955320.15,1,4,4,9,Medium Value
978,101,10,565661.49,1,2,3,6,Low Value
979,45,10,544458.16,2,2,2,6,Low Value
980,121,11,345387.9,1,3,1,5,Low Value
981,26,6,299442.75,3,1,1,5,Low Value
982,81,11,471900.81,2,3,2,7,Medium Value
983,71,10,351803.07,2,2,1,5,Low Value
984,14,12,616740.75,4,3,3,10,High Value
985,8,17,1216362.47,4,4,4,12,High Value
986,19,8,483322.47,3,1,2,6,Low Value
987,113,11,691256.1699999999,1,3,3,7,Medium Value
988,16,18,1267951.21,4,4,4,12,High Value
989,65,13,787159.1900000001,2,4,4,10,High Value
990,5,12,663353.09,4,3,3,10,High Value
991,36,10,435654.6,3,2,2,7,Medium Value
992,73,10,493278.6,2,2,2,6,Low Value
993,18,10,797654.13,3,2,4,9,Medium Value
994,130,8,292827.36,1,1,1,3,Low Value
995,60,8,578455.36,2,1,3,6,Low Value
996,12,10,643097.14,4,2,3,9,Medium Value
997,121,7,434149.36,1,1,2,4,Low Value
998,184,7,375266.82,1,1,1,3,Low Value
999,13,9,389360.97,4,2,1,7,Medium Value
1000,111,8,447449.45999999996,1,1,2,4,Low Value
1001,163,4,301835.54,1,1,1,3,Low Value
1002,165,7,407020.57,1,1,1,3,Low Value
1003,23,9,708410.25,3,2,3,8,Medium Value
1004,118,6,279848.3,1,1,1,3,Low Value
1005,22,11,507878.52,3,3,2,8,Medium Value
1006,10,5,208910.52,4,1,1,6,Low Value
1007,122,11,759128.03,1,3,4,8,Medium Value
1008,77,9,492735.11,2,2,2,6,Low Value
1009,3,8,376010.16000000003,4,1,1,6,Low Value
1010,8,14,730909.32,4,4,4,12,High Value
1011,20,8,367513.76,3,1,1,5,Low Value
1012,5,12,653966.32,4,3,3,10,High Value
1013,62,12,721026.9099999999,2,3,3,8,Medium Value
1014,4,11,481440.18000000005,4,3,2,9,Medium Value
1015,41,10,332009.15,2,2,1,5,Low Value
1016,63,9,688195.6000000001,2,2,3,7,Medium Value
1017,248,8,573509.47,1,1,3,5,Low Value
1018,52,9,551805.7,2,2,2,6,Low Value
1019,110,10,496329.85,1,2,2,5,Low Value
1020,8,11,706598.13,4,3,3,10,High Value
1021,52,13,839274.6,2,4,4,10,High Value
1022,38,5,313129.04,3,1,1,5,Low Value
1023,232,8,405658.95999999996,1,1,1,3,Low Value
1024,24,16,768753.18,3,4,4,11,High Value
1025,21,12,748002.88,3,3,4,10,High Value
1026,31,11,745748.9,3,3,4,10,High Value
1027,25,14,754587.73,3,4,4,11,High Value
1028,27,8,505690.0,3,1,2,6,Low Value
1029,4,15,581894.99,4,4,3,11,High Value
1030,6,9,565637.66,4,2,3,9,Medium Value
1031,92,8,346775.58,1,1,1,3,Low Value
1032,7,9,370128.41,4,2,1,7,Medium Value
1033,26,11,299223.49,3,3,1,7,Medium Value
1034,101,8,353804.58,1,1,1,3,Low Value
1035,62,5,325277.53,2,1,1,4,Low Value
1036,98,4,251680.76,1,1,1,3,Low Value
1037,16,7,423719.79000000004,4,1,2,7,Medium Value
1038,218,13,908574.49,1,4,4,9,Medium Value
1039,76,8,449021.68,2,1,2,5,Low Value
1040,7,12,791591.0,4,3,4,11,High Value
1041,26,8,520679.23,3,1,2,6,Low Value
1042,17,12,645320.99,4,3,3,10,High Value
1043,44,12,682849.6699999999,2,3,3,8,Medium Value
1044,47,8,660448.51,2,1,3,6,Low Value
1045,54,9,570121.56,2,2,3,7,Medium Value
1046,20,7,180971.31,3,1,1,5,Low Value
1047,4,11,403184.05,4,3,1,8,Medium Value
1048,112,13,562970.73,1,4,3,8,Medium Value
1049,18,11,584595.42,3,3,3,9,Medium Value
1050,21,10,387073.74,3,2,1,6,Low Value
1051,43,10,339353.72000000003,2,2,1,5,Low Value
1052,53,10,422783.75,2,2,2,6,Low Value
1053,19,9,552257.72,3,2,2,7,Medium Value
1054,21,9,402057.0,3,2,1,6,Low Value
1055,189,6,428953.17,1,1,2,4,Low Value
1056,106,10,707159.67,1,2,3,6,Low Value
1057,54,12,485683.64,2,3,2,7,Medium Value
1058,12,11,414792.32999999996,4,3,1,8,Medium Value
1059,18,15,591158.25,3,4,3,10,High Value
1060,4,14,804617.36,4,4,4,12,High Value
1061,105,9,521017.06,1,2,2,5,Low Value
1062,34,11,636082.22,3,3,3,9,Medium Value
1063,61,7,399511.3,2,1,1,4,Low Value
1064,46,12,734897.41,2,3,4,9,Medium Value
1065,65,13,640260.55,2,4,3,9,Medium Value
1066,97,5,272029.89999999997,1,1,1,3,Low Value
1067,35,10,448733.99,3,2,2,7,Medium Value
1068,26,12,547019.86,3,3,2,8,Medium Value
1069,2,12,881073.09,4,3,4,11,High Value
1070,10,10,615638.72,4,2,3,9,Medium Value
1071,20,14,825939.3400000001,3,4,4,11,High Value
1072,69,11,557780.94,2,3,3,8,Medium Value
1073,110,9,551581.02,1,2,2,5,Low Value
1074,89,7,468167.67,1,1,2,4,Low Value
1075,37,11,924164.12,3,3,4,10,High Value
1076,19,11,761100.24,3,3,4,10,High Value
1077,60,11,456355.48,2,3,2,7,Medium Value
1078,19,7,346727.33999999997,3,1,1,5,Low Value
1079,17,10,413700.3,4,2,1,7,Medium Value
1080,122,4,161299.52000000002,1,1,1,3,Low Value
1081,37,14,638389.72,3,4,3,10,High Value
1082,101,11,627883.95,1,3,3,7,Medium Value
1083,33,11,429853.43,3,3,2,8,Medium Value
1084,110,12,714902.36,1,3,3,7,Medium Value
1085,124,8,603708.05,1,1,3,5,Low Value
1086,8,9,411818.12,4,2,1,7,Medium Value
1087,142,6,212731.4,1,1,1,3,Low Value
1088,6,9,403036.11,4,2,1,7,Medium Value
1089,13,12,591663.15,4,3,3,10,High Value
1090,5,8,750976.05,4,1,4,9,Medium Value
1091,2,8,388593.23,4,1,1,6,Low Value
1092,52,8,515397.81,2,1,2,5,Low Value
1093,79,5,235908.55,2,1,1,4,Low Value
1094,22,11,642793.01,3,3,3,9,Medium Value
1095,81,8,505531.18,2,1,2,5,Low Value
1096,152,7,328790.78,1,1,1,3,Low Value
1097,78,14,763394.7,2,4,4,10,High Value
1098,90,5,227791.36,1,1,1,3,Low Value
1099,91,18,841077.65,1,4,4,9,Medium Value
1100,206,6,387491.63,1,1,1,3,Low Value
1101,44,10,604083.76,2,2,3,7,Medium Value
1102,127,6,428649.05,1,1,2,4,Low Value
1103,154,7,608890.46,1,1,3,5,Low Value
1104,134,13,846446.16,1,4,4,9,Medium Value
1105,355,10,524252.13,1,2,2,5,Low Value
1106,3,9,523522.95,4,2,2,8,Medium Value
1107,53,11,943899.7,2,3,4,9,Medium Value
1108,3,11,561767.14,4,3,3,10,High Value
1109,69,13,500301.95999999996,2,4,2,8,Medium Value
1110,59,10,544229.41,2,2,2,6,Low Value
1111,4,9,571027.9,4,2,3,9,Medium Value
1112,35,7,360808.12,3,1,1,5,Low Value
1113,133,11,910841.8400000001,1,3,4,8,Medium Value
1114,17,8,598564.4400000001,4,1,3,8,Medium Value
1115,19,6,371808.25,3,1,1,5,Low Value
1116,87,7,527398.72,1,1,2,4,Low Value
1117,113,11,543482.89,1,3,2,6,Low Value
1118,35,12,425077.91,3,3,2,8,Medium Value
1119,46,4,275648.43,2,1,1,4,Low Value
1120,244,8,573931.77,1,1,3,5,Low Value
