order_id,customer_id,product_id,order_date,quantity,price_order,total_amount,customer_name,age,city,gender,product_name,category,price_product,year,month,month_name,year_month
196,765,7,2025-02-18,2,29152.05,58304.1,Customer_765,51,Chennai,Male,Product_7,Clothing,29152.05,2025,2,Feb,2025-02
197,3853,44,2026-07-17,1,11767.21,11767.21,Customer_3853,50,Chennai,Male,Product_44,Sports,11767.21,2026,7,Jul,2026-07
198,4403,74,2025-03-30,2,36333.3,72666.6,Customer_4403,33,Hyderabad,Female,Product_74,Home,36333.3,2025,3,Mar,2025-03
199,2455,55,2025-12-05,4,13367.33,53469.32,Customer_2455,20,Delhi,Female,Product_55,Home,13367.33,2025,12,Dec,2025-12
200,934,73,2026-03-02,1,14958.13,14958.13,Customer_934,62,Delhi,Male,Product_73,Electronics,14958.13,2026,3,Mar,2026-03
201,5000,33,2026-08-16,3,603.79,1811.37,Customer_5000,36,Pune,Male,Product_33,Beauty,603.79,2026,8,Aug,2026-08
202,4368,18,2026-08-18,1,791.19,791.19,Customer_4368,46,Delhi,Male,Product_18,Home,791.19,2026,8,Aug,2026-08
203,2012,49,2025-01-08,2,33614.54,67229.08,Customer_2012,62,Bangalore,Male,Product_49,Clothing,33614.54,2025,1,Jan,2025-01
204,2466,44,2026-02-06,3,11767.21,35301.63,Customer_2466,52,Pune,Female,Product_44,Sports,11767.21,2026,2,Feb,2026-02
205,3922,69,2026-08-11,3,9605.74,28817.22,Customer_3922,52,Delhi,Male,Product_69,Beauty,9605.74,2026,8,Aug,2026-08
206,134,75,2026-02-19,3,11645.34,34936.02,Customer_134,20,Bangalore,Female,Product_75,Clothing,11645.34,2026,2,Feb,2026-02
207,3531,26,2025-12-30,4,23214.6,92858.4,Customer_3531,47,Mumbai,Male,Product_26,Home,23214.6,2025,12,Dec,2025-12
208,216,9,2026-08-11,3,9750.32,29250.96,Customer_216,61,Chennai,Male,Product_9,Clothing,9750.32,2026,8,Aug,2026-08
209,3908,75,2026-05-22,1,11645.34,11645.34,Customer_3908,53,Delhi,Male,Product_75,Clothing,11645.34,2026,5,May,2026-05
210,89,58,2025-02-04,1,46232.85,46232.85,Customer_89,62,Pune,Female,Product_58,Home,46232.85,2025,2,Feb,2025-02
211,4923,16,2026-08-01,4,43840.44,175361.76,Customer_4923,32,Delhi,Female,Product_16,Sports,43840.44,2026,8,Aug,2026-08
212,4357,7,2025-08-25,1,29152.05,29152.05,Customer_4357,35,Mumbai,Male,Product_7,Clothing,29152.05,2025,8,Aug,2025-08
213,3824,24,2025-06-23,2,45641.76,91283.52,Customer_3824,36,Hyderabad,Male,Product_24,Sports,45641.76,2025,6,Jun,2025-06
214,4881,43,2025-02-01,3,20477.25,61431.75,Customer_4881,33,Delhi,Female,Product_43,Home,20477.25,2025,2,Feb,2025-02
215,1019,52,2025-05-05,1,23496.56,23496.56,Customer_1019,31,Chennai,Male,Product_52,Home,23496.56,2025,5,May,2025-05
216,2688,43,2025-02-27,3,20477.25,61431.75,Customer_2688,49,Chennai,Female,Product_43,Home,20477.25,2025,2,Feb,2025-02
217,4387,80,2025-12-08,1,12028.3,12028.3,Customer_4387,42,Hyderabad,Female,Product_80,Electronics,12028.3,2025,12,Dec,2025-12
218,2011,90,2026-01-06,1,7489.38,7489.38,Customer_2011,53,Bangalore,Male,Product_90,Electronics,7489.38,2026,1,Jan,2026-01
219,4783,18,2025-05-28,1,791.19,791.19,Customer_4783,18,Chennai,Female,Product_18,Home,791.19,2025,5,May,2025-05
220,1578,17,2026-02-24,2,15039.39,30078.78,Customer_1578,20,Mumbai,Female,Product_17,Sports,15039.39,2026,2,Feb,2026-02
221,4725,65,2026-06-24,3,42241.64,126724.92,Customer_4725,26,Bangalore,Female,Product_65,Beauty,42241.64,2026,6,Jun,2026-06
222,1370,67,2025-11-21,3,41467.62,124402.86,Customer_1370,27,Hyderabad,Female,Product_67,Clothing,41467.62,2025,11,Nov,2025-11
223,2058,48,2026-01-21,4,8037.45,32149.8,Customer_2058,23,Delhi,Female,Product_48,Home,8037.45,2026,1,Jan,2026-01
224,3897,93,2026-02-20,1,12961.5,12961.5,Customer_3897,50,Bangalore,Female,Product_93,Beauty,12961.5,2026,2,Feb,2026-02
225,1297,53,2026-07-07,1,3729.41,3729.41,Customer_1297,22,Mumbai,Female,Product_53,Home,3729.41,2026,7,Jul,2026-07
226,1960,95,2026-03-06,1,43589.34,43589.34,Customer_1960,51,Pune,Female,Product_95,Electronics,43589.34,2026,3,Mar,2026-03
227,234,60,2026-06-14,4,29233.32,116933.28,Customer_234,23,Bangalore,Male,Product_60,Sports,29233.32,2026,6,Jun,2026-06
228,3709,33,2025-02-20,3,603.79,1811.37,Customer_3709,25,Mumbai,Male,Product_33,Beauty,603.79,2025,2,Feb,2025-02
229,2173,2,2025-09-16,4,14385.66,57542.64,Customer_2173,63,Mumbai,Female,Product_2,Electronics,14385.66,2025,9,Sep,2025-09
230,417,9,2025-07-13,2,9750.32,19500.64,Customer_417,23,Mumbai,Male,Product_9,Clothing,9750.32,2025,7,Jul,2025-07
231,175,71,2025-05-10,2,14674.02,29348.04,Customer_175,28,Bangalore,Male,Product_71,Home,14674.02,2025,5,May,2025-05
232,3829,69,2026-05-29,4,9605.74,38422.96,Customer_3829,21,Mumbai,Female,Product_69,Beauty,9605.74,2026,5,May,2026-05
233,1113,54,2025-02-12,2,29989.49,59978.98,Customer_1113,44,Delhi,Male,Product_54,Electronics,29989.49,2025,2,Feb,2025-02
234,2851,38,2026-02-13,1,34408.99,34408.99,Customer_2851,47,Chennai,Male,Product_38,Clothing,34408.99,2026,2,Feb,2026-02
235,2091,6,2025-09-04,4,39609.37,158437.48,Customer_2091,64,Chennai,Female,Product_6,Beauty,39609.37,2025,9,Sep,2025-09
236,4179,43,2026-07-14,4,20477.25,81909.0,Customer_4179,43,Hyderabad,Female,Product_43,Home,20477.25,2026,7,Jul,2026-07
237,690,96,2025-04-12,3,33224.76,99674.28,Customer_690,25,Delhi,Female,Product_96,Clothing,33224.76,2025,4,Apr,2025-04
238,2673,85,2026-01-12,3,35859.94,107579.82,Customer_2673,31,Bangalore,Female,Product_85,Electronics,35859.94,2026,1,Jan,2026-01
239,3962,37,2025-03-25,1,1323.97,1323.97,Customer_3962,44,Pune,Female,Product_37,Electronics,1323.97,2025,3,Mar,2025-03
240,4604,94,2026-02-21,3,19133.71,57401.13,Customer_4604,50,Chennai,Male,Product_94,Clothing,19133.71,2026,2,Feb,2026-02
241,1285,61,2026-04-23,2,20202.33,40404.66,Customer_1285,24,Chennai,Male,Product_61,Electronics,20202.33,2026,4,Apr,2026-04
242,1910,8,2025-06-16,1,39083.12,39083.12,Customer_1910,58,Chennai,Female,Product_8,Beauty,39083.12,2025,6,Jun,2025-06
243,447,87,2026-02-11,4,16071.12,64284.48,Customer_447,33,Hyderabad,Male,Product_87,Beauty,16071.12,2026,2,Feb,2026-02
244,4831,58,2025-03-14,4,46232.85,184931.4,Customer_4831,21,Hyderabad,Female,Product_58,Home,46232.85,2025,3,Mar,2025-03
245,2138,84,2025-03-07,3,48534.55,145603.65,Customer_2138,21,Hyderabad,Male,Product_84,Clothing,48534.55,2025,3,Mar,2025-03
246,963,38,2025-05-26,2,34408.99,68817.98,Customer_963,23,Mumbai,Male,Product_38,Clothing,34408.99,2025,5,May,2025-05
247,1153,61,2026-05-04,4,20202.33,80809.32,Customer_1153,26,Bangalore,Male,Product_61,Electronics,20202.33,2026,5,May,2026-05
248,2894,10,2025-10-21,3,2693.21,8079.63,Customer_2894,63,Bangalore,Male,Product_10,Sports,2693.21,2025,10,Oct,2025-10
249,4298,90,2025-05-10,2,7489.38,14978.76,Customer_4298,25,Delhi,Female,Product_90,Electronics,7489.38,2025,5,May,2025-05
250,48,12,2025-03-06,4,3962.61,15850.44,Customer_48,43,Chennai,Female,Product_12,Clothing,3962.61,2025,3,Mar,2025-03
251,4122,53,2026-06-18,2,3729.41,7458.82,Customer_4122,47,Mumbai,Female,Product_53,Home,3729.41,2026,6,Jun,2026-06
252,1608,12,2025-10-12,2,3962.61,7925.22,Customer_1608,46,Chennai,Female,Product_12,Clothing,3962.61,2025,10,Oct,2025-10
253,2803,44,2025-04-09,4,11767.21,47068.84,Customer_2803,33,Mumbai,Female,Product_44,Sports,11767.21,2025,4,Apr,2025-04
254,4875,21,2025-10-05,4,18921.73,75686.92,Customer_4875,39,Pune,Female,Product_21,Electronics,18921.73,2025,10,Oct,2025-10
255,4571,80,2025-06-14,4,12028.3,48113.2,Customer_4571,60,Pune,Male,Product_80,Electronics,12028.3,2025,6,Jun,2025-06
256,604,58,2025-07-16,2,46232.85,92465.7,Customer_604,34,Bangalore,Female,Product_58,Home,46232.85,2025,7,Jul,2025-07
257,4677,25,2025-05-18,1,13445.51,13445.51,Customer_4677,23,Pune,Female,Product_25,Home,13445.51,2025,5,May,2025-05
258,4767,97,2025-08-01,1,17217.25,17217.25,Customer_4767,24,Mumbai,Male,Product_97,Home,17217.25,2025,8,Aug,2025-08
259,1429,23,2025-10-12,2,43854.59,87709.18,Customer_1429,29,Chennai,Male,Product_23,Electronics,43854.59,2025,10,Oct,2025-10
260,3905,16,2025-02-06,4,43840.44,175361.76,Customer_3905,41,Delhi,Female,Product_16,Sports,43840.44,2025,2,Feb,2025-02
261,2289,26,2025-06-18,3,23214.6,69643.8,Customer_2289,50,Mumbai,Male,Product_26,Home,23214.6,2025,6,Jun,2025-06
262,4362,14,2025-11-03,4,34826.88,139307.52,Customer_4362,31,Mumbai,Male,Product_14,Sports,34826.88,2025,11,Nov,2025-11
263,738,67,2025-01-22,4,41467.62,165870.48,Customer_738,38,Pune,Male,Product_67,Clothing,41467.62,2025,1,Jan,2025-01
264,930,60,2025-12-07,4,29233.32,116933.28,Customer_930,54,Chennai,Female,Product_60,Sports,29233.32,2025,12,Dec,2025-12
265,2458,62,2025-07-30,2,47464.16,94928.32,Customer_2458,31,Hyderabad,Male,Product_62,Sports,47464.16,2025,7,Jul,2025-07
266,2400,88,2025-08-05,2,22537.42,45074.84,Customer_2400,61,Hyderabad,Female,Product_88,Sports,22537.42,2025,8,Aug,2025-08
267,1167,15,2025-12-03,2,20590.51,41181.02,Customer_1167,53,Bangalore,Male,Product_15,Electronics,20590.51,2025,12,Dec,2025-12
268,1025,66,2025-02-24,2,21733.34,43466.68,Customer_1025,52,Chennai,Male,Product_66,Sports,21733.34,2025,2,Feb,2025-02
269,1080,98,2026-03-06,1,34248.24,34248.24,Customer_1080,56,Mumbai,Male,Product_98,Home,34248.24,2026,3,Mar,2026-03
270,1294,48,2026-04-18,3,8037.45,24112.35,Customer_1294,19,Hyderabad,Female,Product_48,Home,8037.45,2026,4,Apr,2026-04
271,1090,15,2025-10-22,4,20590.51,82362.04,Customer_1090,39,Delhi,Male,Product_15,Electronics,20590.51,2025,10,Oct,2025-10
272,1227,94,2025-09-15,2,19133.71,38267.42,Customer_1227,57,Chennai,Male,Product_94,Clothing,19133.71,2025,9,Sep,2025-09
273,16,27,2026-01-28,1,27547.37,27547.37,Customer_16,20,Mumbai,Female,Product_27,Sports,27547.37,2026,1,Jan,2026-01
274,3177,66,2025-06-24,4,21733.34,86933.36,Customer_3177,52,Pune,Male,Product_66,Sports,21733.34,2025,6,Jun,2025-06
275,4578,31,2025-08-31,2,36403.6,72807.2,Customer_4578,33,Bangalore,Male,Product_31,Electronics,36403.6,2025,8,Aug,2025-08
276,1446,94,2025-12-12,4,19133.71,76534.84,Customer_1446,33,Bangalore,Female,Product_94,Clothing,19133.71,2025,12,Dec,2025-12
277,1454,49,2025-08-20,2,33614.54,67229.08,Customer_1454,43,Pune,Female,Product_49,Clothing,33614.54,2025,8,Aug,2025-08
278,2645,78,2026-07-06,4,8725.0,34900.0,Customer_2645,53,Mumbai,Female,Product_78,Beauty,8725.0,2026,7,Jul,2026-07
279,209,49,2026-03-11,1,33614.54,33614.54,Customer_209,40,Pune,Male,Product_49,Clothing,33614.54,2026,3,Mar,2026-03
280,507,11,2025-06-29,3,43706.96,131120.88,Customer_507,50,Hyderabad,Female,Product_11,Sports,43706.96,2025,6,Jun,2025-06
281,4058,62,2026-08-14,3,47464.16,142392.48,Customer_4058,51,Bangalore,Male,Product_62,Sports,47464.16,2026,8,Aug,2026-08
282,2676,63,2025-08-29,2,38903.86,77807.72,Customer_2676,42,Delhi,Male,Product_63,Sports,38903.86,2025,8,Aug,2025-08
283,4925,6,2025-04-27,2,39609.37,79218.74,Customer_4925,21,Pune,Male,Product_6,Beauty,39609.37,2025,4,Apr,2025-04
284,705,86,2025-04-30,4,16295.06,65180.24,Customer_705,30,Bangalore,Male,Product_86,Clothing,16295.06,2025,4,Apr,2025-04
285,1384,34,2025-11-05,1,660.78,660.78,Customer_1384,28,Mumbai,Male,Product_34,Sports,660.78,2025,11,Nov,2025-11
286,2890,14,2026-05-07,1,34826.88,34826.88,Customer_2890,62,Hyderabad,Female,Product_14,Sports,34826.88,2026,5,May,2026-05
287,3586,29,2025-04-06,1,49931.14,49931.14,Customer_3586,18,Mumbai,Male,Product_29,Clothing,49931.14,2025,4,Apr,2025-04
288,2590,44,2025-04-11,4,11767.21,47068.84,Customer_2590,52,Mumbai,Male,Product_44,Sports,11767.21,2025,4,Apr,2025-04
289,1075,89,2025-10-03,4,31386.99,125547.96,Customer_1075,32,Bangalore,Female,Product_89,Clothing,31386.99,2025,10,Oct,2025-10
290,3248,6,2025-05-29,3,39609.37,118828.11,Customer_3248,57,Delhi,Male,Product_6,Beauty,39609.37,2025,5,May,2025-05
291,4909,19,2025-09-25,2,15172.65,30345.3,Customer_4909,18,Hyderabad,Female,Product_19,Beauty,15172.65,2025,9,Sep,2025-09
292,3266,89,2025-06-18,1,31386.99,31386.99,Customer_3266,58,Chennai,Female,Product_89,Clothing,31386.99,2025,6,Jun,2025-06
293,4905,65,2025-01-06,4,42241.64,168966.56,Customer_4905,20,Hyderabad,Female,Product_65,Beauty,42241.64,2025,1,Jan,2025-01
294,1426,59,2025-06-21,3,27544.34,82633.02,Customer_1426,47,Delhi,Male,Product_59,Home,27544.34,2025,6,Jun,2025-06
295,1999,97,2026-04-19,3,17217.25,51651.75,Customer_1999,56,Mumbai,Female,Product_97,Home,17217.25,2026,4,Apr,2026-04
296,3420,51,2025-05-01,4,5697.63,22790.52,Customer_3420,54,Chennai,Male,Product_51,Clothing,5697.63,2025,5,May,2025-05
297,1638,46,2025-03-04,4,10101.66,40406.64,Customer_1638,49,Mumbai,Male,Product_46,Beauty,10101.66,2025,3,Mar,2025-03
298,3672,80,2025-08-29,4,12028.3,48113.2,Customer_3672,33,Pune,Male,Product_80,Electronics,12028.3,2025,8,Aug,2025-08
299,2669,34,2026-07-23,3,660.78,1982.34,Customer_2669,32,Pune,Male,Product_34,Sports,660.78,2026,7,Jul,2026-07
300,2309,45,2025-08-13,4,26833.09,107332.36,Customer_2309,30,Pune,Male,Product_45,Home,26833.09,2025,8,Aug,2025-08
301,1504,76,2026-05-01,1,245.11,245.11,Customer_1504,42,Bangalore,Female,Product_76,Home,245.11,2026,5,May,2026-05
302,515,20,2025-03-23,1,28988.14,28988.14,Customer_515,48,Bangalore,Male,Product_20,Beauty,28988.14,2025,3,Mar,2025-03
303,1450,6,2025-11-19,4,39609.37,158437.48,Customer_1450,35,Bangalore,Female,Product_6,Beauty,39609.37,2025,11,Nov,2025-11
304,2080,52,2025-03-09,3,23496.56,70489.68,Customer_2080,62,Delhi,Female,Product_52,Home,23496.56,2025,3,Mar,2025-03
305,1718,41,2026-07-24,4,15185.77,60743.08,Customer_1718,34,Hyderabad,Female,Product_41,Home,15185.77,2026,7,Jul,2026-07
306,2750,75,2026-05-13,1,11645.34,11645.34,Customer_2750,39,Chennai,Male,Product_75,Clothing,11645.34,2026,5,May,2026-05
307,1376,44,2025-03-26,1,11767.21,11767.21,Customer_1376,63,Bangalore,Female,Product_44,Sports,11767.21,2025,3,Mar,2025-03
308,822,1,2025-08-21,2,9860.9,19721.8,Customer_822,64,Chennai,Male,Product_1,Clothing,9860.9,2025,8,Aug,2025-08
309,3354,22,2026-07-17,1,26836.66,26836.66,Customer_3354,37,Delhi,Male,Product_22,Beauty,26836.66,2026,7,Jul,2026-07
310,837,4,2025-02-10,1,26660.27,26660.27,Customer_837,46,Chennai,Male,Product_4,Sports,26660.27,2025,2,Feb,2025-02
311,1498,79,2025-06-13,3,5403.22,16209.66,Customer_1498,61,Pune,Male,Product_79,Electronics,5403.22,2025,6,Jun,2025-06
312,1352,40,2026-08-18,3,28082.68,84248.04,Customer_1352,34,Mumbai,Male,Product_40,Sports,28082.68,2026,8,Aug,2026-08
313,300,52,2025-08-11,4,23496.56,93986.24,Customer_300,50,Hyderabad,Male,Product_52,Home,23496.56,2025,8,Aug,2025-08
314,4273,79,2026-05-25,1,5403.22,5403.22,Customer_4273,20,Pune,Female,Product_79,Electronics,5403.22,2026,5,May,2026-05
315,2574,95,2025-11-22,2,43589.34,87178.68,Customer_2574,62,Delhi,Female,Product_95,Electronics,43589.34,2025,11,Nov,2025-11
316,3703,27,2025-08-12,3,27547.37,82642.11,Customer_3703,54,Bangalore,Male,Product_27,Sports,27547.37,2025,8,Aug,2025-08
317,3340,35,2026-07-30,4,23136.19,92544.76,Customer_3340,23,Bangalore,Male,Product_35,Home,23136.19,2026,7,Jul,2026-07
318,717,43,2025-05-24,4,20477.25,81909.0,Customer_717,27,Bangalore,Male,Product_43,Home,20477.25,2025,5,May,2025-05
319,288,84,2026-01-21,4,48534.55,194138.2,Customer_288,42,Mumbai,Female,Product_84,Clothing,48534.55,2026,1,Jan,2026-01
320,90,64,2025-07-07,1,14413.18,14413.18,Customer_90,58,Bangalore,Female,Product_64,Sports,14413.18,2025,7,Jul,2025-07
321,2820,52,2026-02-17,1,23496.56,23496.56,Customer_2820,56,Hyderabad,Female,Product_52,Home,23496.56,2026,2,Feb,2026-02
322,981,1,2026-06-03,3,9860.9,29582.7,Customer_981,29,Hyderabad,Female,Product_1,Clothing,9860.9,2026,6,Jun,2026-06
323,795,73,2026-02-06,1,14958.13,14958.13,Customer_795,32,Chennai,Female,Product_73,Electronics,14958.13,2026,2,Feb,2026-02
324,514,38,2025-09-09,4,34408.99,137635.96,Customer_514,29,Delhi,Female,Product_38,Clothing,34408.99,2025,9,Sep,2025-09
325,1076,98,2026-03-22,2,34248.24,68496.48,Customer_1076,64,Pune,Male,Product_98,Home,34248.24,2026,3,Mar,2026-03
326,2346,30,2026-01-29,4,11923.28,47693.12,Customer_2346,30,Chennai,Female,Product_30,Beauty,11923.28,2026,1,Jan,2026-01
327,1456,20,2026-08-30,2,28988.14,57976.28,Customer_1456,62,Pune,Male,Product_20,Beauty,28988.14,2026,8,Aug,2026-08
328,1573,39,2025-11-07,2,14841.37,29682.74,Customer_1573,27,Pune,Female,Product_39,Beauty,14841.37,2025,11,Nov,2025-11
329,4446,3,2025-03-12,4,25357.17,101428.68,Customer_4446,46,Mumbai,Male,Product_3,Beauty,25357.17,2025,3,Mar,2025-03
330,1745,79,2025-08-07,3,5403.22,16209.66,Customer_1745,51,Bangalore,Female,Product_79,Electronics,5403.22,2025,8,Aug,2025-08
331,2684,19,2026-05-23,3,15172.65,45517.95,Customer_2684,30,Pune,Female,Product_19,Beauty,15172.65,2026,5,May,2026-05
332,399,56,2026-03-09,4,26475.7,105902.8,Customer_399,49,Mumbai,Male,Product_56,Clothing,26475.7,2026,3,Mar,2026-03
333,1910,16,2025-11-29,3,43840.44,131521.32,Customer_1910,58,Chennai,Female,Product_16,Sports,43840.44,2025,11,Nov,2025-11
334,4479,77,2026-02-09,4,35818.8,143275.2,Customer_4479,55,Chennai,Female,Product_77,Home,35818.8,2026,2,Feb,2026-02
335,2692,87,2025-07-05,4,16071.12,64284.48,Customer_2692,27,Delhi,Male,Product_87,Beauty,16071.12,2025,7,Jul,2025-07
336,3679,21,2025-07-24,2,18921.73,37843.46,Customer_3679,27,Chennai,Male,Product_21,Electronics,18921.73,2025,7,Jul,2025-07
337,2996,1,2025-10-05,1,9860.9,9860.9,Customer_2996,39,Pune,Male,Product_1,Clothing,9860.9,2025,10,Oct,2025-10
338,3337,81,2025-03-18,3,19119.05,57357.15,Customer_3337,35,Hyderabad,Male,Product_81,Sports,19119.05,2025,3,Mar,2025-03
339,2526,83,2026-05-12,4,2419.59,9678.36,Customer_2526,40,Hyderabad,Male,Product_83,Home,2419.59,2026,5,May,2026-05
340,174,8,2025-04-29,3,39083.12,117249.36,Customer_174,47,Chennai,Male,Product_8,Beauty,39083.12,2025,4,Apr,2025-04
341,1313,100,2025-03-13,1,36835.0,36835.0,Customer_1313,52,Delhi,Male,Product_100,Sports,36835.0,2025,3,Mar,2025-03
342,582,4,2026-05-12,2,26660.27,53320.54,Customer_582,38,Chennai,Female,Product_4,Sports,26660.27,2026,5,May,2026-05
343,5,90,2026-02-19,2,7489.38,14978.76,Customer_5,25,Bangalore,Male,Product_90,Electronics,7489.38,2026,2,Feb,2026-02
344,3230,96,2025-04-14,1,33224.76,33224.76,Customer_3230,39,Hyderabad,Female,Product_96,Clothing,33224.76,2025,4,Apr,2025-04
345,4799,13,2025-09-03,4,12485.08,49940.32,Customer_4799,20,Pune,Female,Product_13,Electronics,12485.08,2025,9,Sep,2025-09
346,797,64,2026-06-24,3,14413.18,43239.54,Customer_797,51,Pune,Male,Product_64,Sports,14413.18,2026,6,Jun,2026-06
347,2608,38,2025-04-06,3,34408.99,103226.97,Customer_2608,57,Bangalore,Male,Product_38,Clothing,34408.99,2025,4,Apr,2025-04
348,3252,20,2025-05-30,3,28988.14,86964.42,Customer_3252,50,Bangalore,Female,Product_20,Beauty,28988.14,2025,5,May,2025-05
349,278,5,2025-03-05,1,40317.93,40317.93,Customer_278,41,Pune,Male,Product_5,Beauty,40317.93,2025,3,Mar,2025-03
350,572,48,2025-09-04,4,8037.45,32149.8,Customer_572,45,Chennai,Male,Product_48,Home,8037.45,2025,9,Sep,2025-09
351,496,64,2025-04-06,4,14413.18,57652.72,Customer_496,37,Bangalore,Female,Product_64,Sports,14413.18,2025,4,Apr,2025-04
352,21,66,2026-06-05,3,21733.34,65200.02,Customer_21,47,Bangalore,Male,Product_66,Sports,21733.34,2026,6,Jun,2026-06
353,1360,19,2026-01-17,2,15172.65,30345.3,Customer_1360,38,Delhi,Female,Product_19,Beauty,15172.65,2026,1,Jan,2026-01
354,4807,81,2026-07-27,2,19119.05,38238.1,Customer_4807,25,Chennai,Male,Product_81,Sports,19119.05,2026,7,Jul,2026-07
355,510,37,2025-07-20,3,1323.97,3971.91,Customer_510,60,Hyderabad,Male,Product_37,Electronics,1323.97,2025,7,Jul,2025-07
356,3736,40,2026-03-22,4,28082.68,112330.72,Customer_3736,36,Hyderabad,Male,Product_40,Sports,28082.68,2026,3,Mar,2026-03
357,4526,99,2026-08-13,4,1180.22,4720.88,Customer_4526,26,Mumbai,Female,Product_99,Electronics,1180.22,2026,8,Aug,2026-08
358,2946,63,2025-08-28,2,38903.86,77807.72,Customer_2946,60,Pune,Female,Product_63,Sports,38903.86,2025,8,Aug,2025-08
359,2730,88,2026-04-13,2,22537.42,45074.84,Customer_2730,39,Mumbai,Male,Product_88,Sports,22537.42,2026,4,Apr,2026-04
360,2142,26,2025-06-12,1,23214.6,23214.6,Customer_2142,51,Mumbai,Male,Product_26,Home,23214.6,2025,6,Jun,2025-06
361,3127,44,2025-11-06,4,11767.21,47068.84,Customer_3127,22,Mumbai,Female,Product_44,Sports,11767.21,2025,11,Nov,2025-11
362,3724,72,2026-03-06,1,15015.13,15015.13,Customer_3724,48,Pune,Female,Product_72,Electronics,15015.13,2026,3,Mar,2026-03
363,4599,39,2025-05-11,3,14841.37,44524.11,Customer_4599,23,Delhi,Male,Product_39,Beauty,14841.37,2025,5,May,2025-05
364,3707,37,2026-03-10,4,1323.97,5295.88,Customer_3707,30,Chennai,Male,Product_37,Electronics,1323.97,2026,3,Mar,2026-03
365,715,68,2025-01-06,4,41179.83,164719.32,Customer_715,42,Delhi,Male,Product_68,Home,41179.83,2025,1,Jan,2025-01
366,4672,90,2025-01-18,2,7489.38,14978.76,Customer_4672,56,Hyderabad,Female,Product_90,Electronics,7489.38,2025,1,Jan,2025-01
367,4622,73,2025-06-14,3,14958.13,44874.39,Customer_4622,30,Pune,Male,Product_73,Electronics,14958.13,2025,6,Jun,2025-06
368,4734,88,2025-12-27,3,22537.42,67612.26,Customer_4734,45,Pune,Male,Product_88,Sports,22537.42,2025,12,Dec,2025-12
369,4254,86,2026-03-03,2,16295.06,32590.12,Customer_4254,59,Bangalore,Female,Product_86,Clothing,16295.06,2026,3,Mar,2026-03
370,1372,68,2026-06-08,2,41179.83,82359.66,Customer_1372,34,Hyderabad,Male,Product_68,Home,41179.83,2026,6,Jun,2026-06
371,3487,90,2026-06-17,4,7489.38,29957.52,Customer_3487,45,Hyderabad,Male,Product_90,Electronics,7489.38,2026,6,Jun,2026-06
372,2901,13,2026-03-19,1,12485.08,12485.08,Customer_2901,27,Pune,Female,Product_13,Electronics,12485.08,2026,3,Mar,2026-03
373,853,39,2025-01-25,3,14841.37,44524.11,Customer_853,63,Pune,Male,Product_39,Beauty,14841.37,2025,1,Jan,2025-01
374,1939,13,2025-01-24,1,12485.08,12485.08,Customer_1939,27,Delhi,Male,Product_13,Electronics,12485.08,2025,1,Jan,2025-01
375,2922,3,2025-05-12,4,25357.17,101428.68,Customer_2922,38,Mumbai,Female,Product_3,Beauty,25357.17,2025,5,May,2025-05
376,1729,9,2026-08-23,3,9750.32,29250.96,Customer_1729,46,Pune,Male,Product_9,Clothing,9750.32,2026,8,Aug,2026-08
377,471,35,2026-05-29,2,23136.19,46272.38,Customer_471,56,Delhi,Female,Product_35,Home,23136.19,2026,5,May,2026-05
378,3382,46,2025-06-11,1,10101.66,10101.66,Customer_3382,28,Mumbai,Female,Product_46,Beauty,10101.66,2025,6,Jun,2025-06
